benchmark_RKE17-a_management.cattle.io.clusters.txt,37.56,33.35,35.15,75.33,42.19,47.99,,1.3
benchmark_RKE17-b_management.cattle.io.clusters.txt,36.05,32.68,34.19,74.19,37.3,40.3,,1.2
benchmark_RKE17-c_management.cattle.io.clusters.txt,37.26,33.12,35.17,79.47,38.97,41.78,,1.3
benchmark_RKE17-d_management.cattle.io.clusters.txt,37.1,32.66,35.07,78.46,39.16,39.83,,1.3
benchmark_RKE17-e-long_management.cattle.io.clusters.txt,37.8,31.41,34.63,493.16,40.29,45.51,,445.1
benchmark_RKE20-a_management.cattle.io.clusters.txt,136.97,9.36,72.39,330.01,263.75,301.59,,10.1
benchmark_RKE20-b_management.cattle.io.clusters.txt,139.05,9.38,94.24,328.6,270.36,302.32,,10.3
benchmark_RKE20-c_management.cattle.io.clusters.txt,137.88,9.53,73.08,328.65,271.22,312.93,,10.1
benchmark_RKE21-a_management.cattle.io.clusters.txt,695.44,43.23,619.86,2510,1360,1680,,43.9
benchmark_RKE21-b_management.cattle.io.clusters.txt,221.4,16.43,268.94,1580,410.91,589.61,,15.2
benchmark_RKE21-c_management.cattle.io.clusters.txt,229.87,16.32,271.2,1220,493.76,792.11,,15.7
benchmark_RKE21-d_management.cattle.io.clusters.txt,217.44,18.67,161,1560,392.4,504.83,,15
benchmark_RKE21-e_management.cattle.io.clusters.txt,288.02,17.62,269.42,1910,704.33,868.89,,19.2
benchmark_RKE21-f_management.cattle.io.clusters.txt,240.43,15.55,268.59,1840,506.47,610.41,,16.4
